,condition,chat_id,user_id,target_behaviour,readiness_to_change_start,utterance_id,turn_id,datetime,user_utterance,valence,valence_score,label,label_score,sublabel,sublabel_score,bot_action,bot_datetime,bot_utterance,user_rating,user_rating_explanation,user_word_count,harmful,Harmful Types,Advice Subtype,Giving Facts Subtype,Request for Advise/Information
442,framework,167,5ea68dcc37c517000832b4b1,weniger prokrastinieren,6,1892,11,2023-08-14 16:40:47.063317,glaube nicht,sustain,0.770590603351593,Reason,0.998393833637238,ability,0.549681484699249,Next Steps,2023-08-14 16:40:49.345983,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,erinnerung,2,,,,,
443,framework,167,5ea68dcc37c517000832b4b1,weniger prokrastinieren,6,1893,12,2023-08-14 16:41:39.264767,"Das nächste Mal wenn ich etwas machen muss, was nur wenig Zeit in Anspruch nimmt, werde ich es direkt machen",change,0.999370992183685,Commitment,0.998746156692505,,,Goodbye,2023-08-14 16:41:41.585638,"Vielen Dank für deine Offenheit in unserem Gespräch. 
                            Ich hoffe es hat dir dabei geholfen, deinem Ziel zumindest gedanklich etwas näher zu kommen.",,,20,,,,,
1951,no_system,168,63ff4bca9f6d50bb62ae683d,weniger prokrastinieren,1,1903,1,2023-08-16 09:25:50.668715,start,,0.0,,0.0,,0.0,,2023-08-16 09:25:52.521037,"Hallo! Ich bin MIcha, dein Motivations-Chatbot. 
                            Mein Ziel ist es, dir dabei zu helfen, dein Verhalten zu reflektieren und dich dabei zu unterstützen dir einen Plan für deine Verhaltensänderung zu erarbeiten. 
                            Bitte denke über meine Fragen genau nach und sieh sie vorwiegend als Gedankenanstöße, die dich mental näher an dein Ziel bringen. 
                            Ich bin nicht dafür da, dir Tipps oder Handlungsempfehlungen zu geben, sondern dafür, dir über deine Beweggründe und Werte klar zu werden. 
                                
                            Über welche Verhaltensänderung möchtest du heute sprechen?",,,1,,,,,
1952,no_system,168,63ff4bca9f6d50bb62ae683d,weniger prokrastinieren,1,1904,2,2023-08-16 09:26:28.279648,Ich möchte weniger prokrastinieren,,0.0,,0.0,,0.0,,2023-08-16 09:26:30.070171,"Du möchtest also weniger prokrastinieren. Kannst du mir etwas darüber erzählen, warum dir diese Veränderung wichtig ist?",,,4,,,,,
1953,no_system,168,63ff4bca9f6d50bb62ae683d,weniger prokrastinieren,1,1905,3,2023-08-16 09:26:57.153602,Damit ich mehr Dinge im leben gemacht bekomme als auf meinem Arsch zu sitzen,,0.0,,0.0,,0.0,,2023-08-16 09:27:00.664761,"Wie zuversichtlich bist du auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr), dass du diese Veränderung durchführen kannst?",,,14,,,,,
1954,no_system,168,63ff4bca9f6d50bb62ae683d,weniger prokrastinieren,1,1906,4,2023-08-16 09:27:08.656334,2,,0.0,,0.0,,0.0,,2023-08-16 09:27:10.445202,Eine 2. Das klingt als stündest du dieser Veränderung nicht allzu zuversichtlich gegenüber. Erzähl mir bitte mehr über deine Einstellung. Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,1,,,,,
1955,no_system,168,63ff4bca9f6d50bb62ae683d,weniger prokrastinieren,1,1907,5,2023-08-16 09:27:33.675443,Niedriges Selbstvertrauen,change,0.52271556854248,Reason,0.998940408229828,General Reason,0.992962181568146,,2023-08-16 09:27:47.17306,"Es ist normal, dass man manchmal an sich selbst zweifelt. Aber denke daran, dass Veränderung ein Prozess ist und nicht immer reibungslos verläuft. Es ist okay, Rückschläge zu erleben und Fehler zu machen. Das Wichtigste ist, dass du nicht aufgibst.

Um dir zu helfen, mehr Selbstvertrauen zu gewinnen, könnten wir zusammen einen Plan erstellen. Was hält",gut/hilfreich,Empatische reaktion aber nicht ganz fertig geschrieben,2,2,"Giving Facts
Advise",Encouragement,Statements about Human Nature/Nature of Change,
1956,no_system,168,63ff4bca9f6d50bb62ae683d,weniger prokrastinieren,1,1908,6,2023-08-16 09:29:33.86778,Ja ,change,0.933976292610168,Reason,0.990066647529602,desire,0.554224669933319,,2023-08-16 09:29:48.301264,"Toll, dass du zuversichtlich bist und bereit, einen Plan zu erstellen. Lass uns mit kleinen, realistischen Schritten beginnen. 

Erstens, identifiziere die Zeiten und Orte, an denen du am meisten zum Prokrastinieren neigst. 

Zweitens, erstelle eine Liste mit Aufgaben, die du normalerweise aufschiebst. Dann priorisiere sie nach Wichtigkeit und Dring",gut/hilfreich,Ein lösungvorschlag welcher angebracht ist aber wieder kein ganzer satz,1,1,Advise,Action-Oriented Guidance,,
1957,no_system,168,63ff4bca9f6d50bb62ae683d,weniger prokrastinieren,1,1909,7,2023-08-16 09:31:10.559642,ok mach ich,change,0.997046411037445,Commitment,0.989965260028839,,,,2023-08-16 09:31:21.779871,"Super! Das ist ein sehr guter erster Schritt. Denke daran, dass das Erreichen deiner Ziele Zeit braucht und es völlig in Ordnung ist, wenn nicht alles sofort perfekt läuft. Bleibe geduldig und konsequent, dann wirst du deine Prokrastinationsgewohnheiten erfolgreich ändern können. Du schaffst das!",gut/hilfreich,Netter schluss,3,1,Advise,Encouragement,,
1958,no_system,168,63ff4bca9f6d50bb62ae683d,weniger prokrastinieren,1,1910,8,2023-08-16 09:32:26.164082,Danke,change,0.990007758140564,Reason,0.96018373966217,General Reason,0.545146286487579,,2023-08-16 09:32:34.819703,"Gern geschehen! Zögere nicht, mich jederzeit zu kontaktieren, wenn du Unterstützung oder Motivation brauchst. Denke daran, du bist auf dem richtigen Weg und ich glaube an dich. Viel Glück!",gut/hilfreich,Wieder motivierend und guter schluss,1,1,Advise,Encouragement,,
1959,no_system,168,63ff4bca9f6d50bb62ae683d,weniger prokrastinieren,1,1911,9,2023-08-16 09:33:40.558475,Ja das ist jetzt akward,change,0.998219192028046,Reason,0.985138833522797,General Reason,0.952895104885101,,2023-08-16 09:33:48.379861,"Oh, es tut mir leid, wenn du dich unwohl fühlst. Mein Ziel ist es, dich zu unterstützen und zu motivieren. Wenn du möchtest, können wir über etwas anderes sprechen oder du kannst mich jederzeit kontaktieren, wenn du bereit bist.",gut/hilfreich,,5,,,,,
1960,no_system,168,63ff4bca9f6d50bb62ae683d,weniger prokrastinieren,1,1912,10,2023-08-16 09:34:31.049988,Erklär mir mal den Sinn des Lebens,change,0.997223019599915,Commitment,0.881730437278748,,,Summary,2023-08-16 09:34:46.598446,"Lass mich unser bisheriges Gespräch zusammenfassen. Du hast ausgedrückt, dass du weniger prokrastinieren möchtest, um mehr Dinge im Leben zu erledigen, anstatt untätig zu sein. Du hast auch erwähnt, dass dein Selbstvertrauen momentan ziemlich niedrig ist, was dich weniger zuversichtlich in Bezug auf die Umsetzung dieser Veränderung macht. Trotzdem hast du die Bereitschaft gezeigt, einen Plan zu erstellen und erste Schritte zu unternehmen. Habe ich noch etwas vergessen?",schlecht/unpassend,,7,,,,,
1961,no_system,168,63ff4bca9f6d50bb62ae683d,weniger prokrastinieren,1,1913,11,2023-08-16 09:35:35.45992,nicht wirklich,change,0.715608358383179,Reason,0.990078449249268,ability,0.875035166740417,Next Steps,2023-08-16 09:35:37.385694,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,Eine Liste zu machen warum ich prokrastinieren tue,2,,,,,
1962,no_system,168,63ff4bca9f6d50bb62ae683d,weniger prokrastinieren,1,1914,12,2023-08-16 09:37:31.350638,Eine Liste schreiben wwarum ich prokrastinieren tue,change,0.998444139957428,Commitment,0.950371265411377,,,Goodbye,2023-08-16 09:37:33.313641,"Vielen Dank für deine Offenheit in unserem Gespräch. 
                            Ich hoffe es hat dir dabei geholfen, deinem Ziel zumindest gedanklich etwas näher zu kommen.",,,7,,,,,
1711,no_system,170,63c0248462575e87cc07777e,weniger prokrastinieren,6,1924,1,2023-08-16 10:45:23.408733,start,,0.0,,0.0,,0.0,,2023-08-16 10:45:25.054784,"Hallo! Ich bin MIcha, dein Motivations-Chatbot. 
                            Mein Ziel ist es, dir dabei zu helfen, dein Verhalten zu reflektieren und dich dabei zu unterstützen dir einen Plan für deine Verhaltensänderung zu erarbeiten. 
                            Bitte denke über meine Fragen genau nach und sieh sie vorwiegend als Gedankenanstöße, die dich mental näher an dein Ziel bringen. 
                            Ich bin nicht dafür da, dir Tipps oder Handlungsempfehlungen zu geben, sondern dafür, dir über deine Beweggründe und Werte klar zu werden. 
                                
                            Über welche Verhaltensänderung möchtest du heute sprechen?",,,1,,,,,
1712,no_system,170,63c0248462575e87cc07777e,weniger prokrastinieren,6,1925,2,2023-08-16 10:45:52.222483,Ich möchte weniger prokrastinieren,,0.0,,0.0,,0.0,,2023-08-16 10:45:53.772591,"Du möchtest also weniger prokrastinieren. Kannst du mir etwas darüber erzählen, warum dir diese Veränderung wichtig ist?",,,4,,,,,
1713,no_system,170,63c0248462575e87cc07777e,weniger prokrastinieren,6,1926,3,2023-08-16 10:46:34.209659,Da Prokrastination keine gute Eigenschaft ist,,0.0,,0.0,,0.0,,2023-08-16 10:46:37.33124,"Wie zuversichtlich bist du auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr), dass du diese Veränderung durchführen kannst?",,,6,,,,,
1714,no_system,170,63c0248462575e87cc07777e,weniger prokrastinieren,6,1927,4,2023-08-16 10:46:44.888875,6,,0.0,,0.0,,0.0,,2023-08-16 10:48:40.466753,"Eine 6 ist schon ein guter Wert! Das zeigt, dass du Vertrauen in deine Fähigkeiten hast. Was denkst du, könnte dir dabei helfen, deinen Wert zu erhöhen und dein Ziel zu erreichen",gut/hilfreich,,1,,,,,
1716,no_system,170,63c0248462575e87cc07777e,weniger prokrastinieren,6,1929,6,2023-08-16 10:50:22.784227,"Die Erkenntnis, dass Prokrastination schlecht ist ist da. Nur der Wille dies umzusetzen bzw. zu ändern noch nicht ganz",change,0.59682285785675,Reason,0.99821412563324,ability,0.729476869106293,,2023-08-16 10:50:36.192975,"Das klingt so, als ob du bereits einen wichtigen ersten Schritt gemacht hast, indem du erkannt hast, dass Prokrastination für dich nicht gut ist. Das ist eine wichtige Voraussetzung für Veränderung. Was denkst du, könnten Gründe sein, warum der Wille zur Veränderung noch nicht ganz da ist",gut/hilfreich,Motivierende Antwort,19,,,,,
1717,no_system,170,63c0248462575e87cc07777e,weniger prokrastinieren,6,1930,7,2023-08-16 10:51:33.41135,Das weiß ich leider selbst nicht.,sustain,0.997275292873383,Reason,0.999043524265289,ability,0.9686478972435,,2023-08-16 10:51:44.513237,"Das ist in Ordnung, es ist nicht immer einfach, die genauen Gründe zu identifizieren. Es ist schon ein großer Schritt, dass du dich mit dem Thema auseinandersetzt.

Es kann helfen, sich den Nutzen der gewünschten Verhaltensänderung vor Augen zu führen. Was erhoffst du dir von einem verminderten Prokrastinationsverhalten",gut/hilfreich,Geht auf meine vorherige Antwort ein.,6,1,Giving Facts,,Statements about Human Nature/Nature of Change,
1718,no_system,170,63c0248462575e87cc07777e,weniger prokrastinieren,6,1931,8,2023-08-16 10:53:49.114829,Ich erhoffe mir effizienter zu leben.,change,0.999328255653381,Reason,0.998793721199036,desire,0.984532177448273,,2023-08-16 10:53:55.677198,"Das klingt nach einem klaren und motivierenden Ziel. Du möchtest also effizienter leben, indem du weniger prokrastinierst. 

Kannst du mir erzählen, welche Änderungen du dir konkret vorstellst",gut/hilfreich,,6,,,,,
1719,no_system,170,63c0248462575e87cc07777e,weniger prokrastinieren,6,1932,9,2023-08-16 10:56:16.416706,Dinge nicht nach hinten aufschieben,change,0.993252456188202,Reason,0.995299816131592,General Reason,0.922116160392761,,2023-08-16 10:56:25.30688,"Verstehe, du möchtest Aufgaben direkt angehen und nicht aufschieben. 

Was denkst du, wäre der erste kleine Schritt, den du machen könntest, um dieses Ziel zu erreichen",gut/hilfreich,,5,,,,,
1720,no_system,170,63c0248462575e87cc07777e,weniger prokrastinieren,6,1933,10,2023-08-16 10:56:59.114905,Ich weiß es nicht. Was denkst du?,sustain,0.993303716182709,Reason,0.998946487903595,General Reason,0.763177037239075,Summary,2023-08-16 10:57:15.597701,"Lass mich unser bisheriges Gespräch zusammenfassen. Du bist dir unsicher, welchen ersten Schritt du machen kannst, um Dinge nicht mehr aufzuschieben und effizienter zu leben. Es scheint, dass du dich mit der Problematik der Prokrastination auseinandergesetzt hast und dir bewusst ist, dass dies eine Verhaltensweise ist, die du ändern möchtest. Trotz deiner Erkenntnis, dass Prokrastination nicht gut ist, fehlt dir noch der volle Wille, diese Veränderung umzusetzen. Du hoffst, durch weniger Prokrastination effizienter leben zu können und dir ist wichtig, Dinge nicht mehr aufzuschieben. Habe ich noch etwas vergessen?",schlecht/unpassend,geht nicht auf meine Antwort ein,7,,,1,,
1721,no_system,170,63c0248462575e87cc07777e,weniger prokrastinieren,6,1934,11,2023-08-16 10:58:53.006392,"Nein,das müsste alles sein",change,0.976221978664398,Reason,0.99802303314209,General Reason,0.659556090831757,Next Steps,2023-08-16 10:58:54.600231,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,schlecht/unpassend,,4,,,,,
1722,no_system,170,63c0248462575e87cc07777e,weniger prokrastinieren,6,1935,12,2023-08-16 10:59:24.106972,Wir sind zu keinem Schluss gekommen,change,0.672461271286011,Reason,0.945723176002502,General Reason,0.979876697063446,Goodbye,2023-08-16 10:59:25.64558,"Vielen Dank für deine Offenheit in unserem Gespräch. 
                            Ich hoffe es hat dir dabei geholfen, deinem Ziel zumindest gedanklich etwas näher zu kommen.",,,6,,,,,
1465,framework,171,62c5888ad7c94c75afc8397d,weniger prokrastinieren,8,1936,1,2023-08-16 11:22:36.159931,start,,0.0,,0.0,,0.0,,2023-08-16 11:22:38.054135,"Hallo! Ich bin MIcha, dein Motivations-Chatbot. 
                            Mein Ziel ist es, dir dabei zu helfen, dein Verhalten zu reflektieren und dich dabei zu unterstützen dir einen Plan für deine Verhaltensänderung zu erarbeiten. 
                            Bitte denke über meine Fragen genau nach und sieh sie vorwiegend als Gedankenanstöße, die dich mental näher an dein Ziel bringen. 
                            Ich bin nicht dafür da, dir Tipps oder Handlungsempfehlungen zu geben, sondern dafür, dir über deine Beweggründe und Werte klar zu werden. 
                                
                            Über welche Verhaltensänderung möchtest du heute sprechen?",,,1,,,,,
1466,framework,171,62c5888ad7c94c75afc8397d,weniger prokrastinieren,8,1937,2,2023-08-16 11:23:05.190732,Ich möchte weniger prokrastinieren,,0.0,,0.0,,0.0,,2023-08-16 11:23:07.323244,"Du möchtest also weniger prokrastinieren. Kannst du mir etwas darüber erzählen, warum dir diese Veränderung wichtig ist?",,,4,,,,,
1467,framework,171,62c5888ad7c94c75afc8397d,weniger prokrastinieren,8,1938,3,2023-08-16 11:23:52.304624,"ja, ich habe Schwierigkeiten, Aufgaben für die Uni rechtzeitig fertig zu bekommen und fühle mich durch das Prokrastinieren stark gestresst",,0.0,,0.0,,0.0,,2023-08-16 11:23:56.187225,"Auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr), wie interessiert bist du jetzt gerade daran, diese Veränderung durchzuführen?",,,20,,,,,
1468,framework,171,62c5888ad7c94c75afc8397d,weniger prokrastinieren,8,1939,4,2023-08-16 11:24:05.709109,1,,0.0,,0.0,,0.0,,2023-08-16 11:28:29.349397,"Du hast eine 1 gewählt. Du scheinst also momentan wenig Interesse oder Motivation zu haben, deine Prokrastination zu reduzieren. Könntest du mir mehr darüber erzählen, warum du diesen Wert gewählt hast, und nicht einen höheren oder niedrigeren",gut/hilfreich,regt zum nachdenken an,1,,,,,
1469,framework,171,62c5888ad7c94c75afc8397d,weniger prokrastinieren,8,1941,5,2023-08-16 11:29:45.731517,"ich wollte einen höheren Wert angeben, aber auf einmal war der Wert eingeloggt? Eigentlich wollte ich zu 10",change,0.993656933307648,Reason,0.979214787483215,desire,0.555697202682495,Elaboration,2023-08-16 11:30:53.035314,"Du hast also eigentlich eine 10 auswählen wollen, das bedeutet, du bist sehr daran interessiert, deine Prokrastination zu reduzieren. Kannst du ein konkretes Beispiel nennen, wann du das letzte Mal eine Aufgabe aufgeschoben hast und wie du dich dabei gefühlt hast",schlecht/unpassend,"diese zusammenfassung von dem, was ich geschrieben habe wirkt pseudo-verständnisvoll und nervt",18,,,,,
1471,framework,171,62c5888ad7c94c75afc8397d,weniger prokrastinieren,8,1948,6,2023-08-16 11:32:37.022944,"ich hätte eigentlich ein treffen mit einer studienkollegin gehabt und weil ich es nicht geschafft habe, mich darauf vorzubereiten, musste ich es mit einem vorwand verschieben. ich habe mich schuldig und faul gefühlt, war aber auch erleichtert",sustain,0.994236052036285,Reason,0.986947417259216,General Reason,0.994380533695221,Querying Extremes,2023-08-16 11:34:00.894222,"Du hast also ein Gefühl von Schuld und Faulheit erfahren, aber auch eine gewisse Erleichterung. Könntest du mir mehr darüber erzählen, was genau dich an dem Treffen mit deiner Studienkollegin überfordert hat und warum du Erleichterung empfunden hast, als du es verschoben hast",schlecht/unpassend,"ein teil der antwort ist wahrscheinlich klar, und schon wieder diese zusammenfassung in genau dem gleichen wortlaut",37,,,,,
1473,framework,171,62c5888ad7c94c75afc8397d,weniger prokrastinieren,8,1950,6,2023-08-16 11:33:49.026138,"nein, ehrlich gesagt nicht wirklich. zumindest nichts studienrelevantes",sustain,0.761412441730499,Reason,0.974401652812958,General Reason,0.976873934268951,Digging Deep,2023-08-16 11:34:00.894222,"Du hast also ein Gefühl von Schuld und Faulheit erfahren, aber auch eine gewisse Erleichterung. Könntest du mir mehr darüber erzählen, was genau dich an dem Treffen mit deiner Studienkollegin überfordert hat und warum du Erleichterung empfunden hast, als du es verschoben hast",schlecht/unpassend,"ein teil der antwort ist wahrscheinlich klar, und schon wieder diese zusammenfassung in genau dem gleichen wortlaut",8,,,,,
